"PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1422530_at","Prph","19132","peripherin",1.35645367848567,4.85853444783868,3.06657662633799,0.0072220327361225,0.0293578355529119,-2.74892980157784
"1422538_at","Extl2","58193","exostosin-like glycosyltransferase 2",1.53241443185402,6.99087033780041,4.29986029582803,0.000524106275690084,0.00549656500551126,-0.211548775419256
"1422555_s_at","Gna13","14674","guanine nucleotide binding protein, alpha 13",-1.24924134816992,3.66088555417286,-6.54315984483733,6.02411307667615e-06,0.00045738786064723,4.16208471531878
"1422557_s_at","Mt1","17748","metallothionein 1",-2.43537029126581,7.67837753675867,-8.2589686511071,3.08606545550124e-07,0.000117255505173461,7.03545940655101
"1422593_at","Ap3s1","11777","adaptor-related protein complex 3, sigma 1 subunit",1.26064597337827,4.37612415945438,6.17293123181607,1.20497899582602e-05,0.000617241664605556,3.48503592974506
"1422608_at","Arpp19","59046","cAMP-regulated phosphoprotein 19",-1.18103824772942,4.40592634557664,-4.73541491048445,0.000210599076094349,0.00311846511499394,0.680885962124891
"1422614_s_at","Bloc1s1","14533","biogenesis of lysosomal organelles complex-1, subunit 1",-1.22973884932467,4.32302448285568,-5.2297906385982,7.65274078379814e-05,0.00172064822889356,1.67365540790491
"1422614_s_at","Rdh5","19682","retinol dehydrogenase 5",-1.22973884932467,4.32302448285568,-5.2297906385982,7.65274078379814e-05,0.00172064822889356,1.67365540790491
"1422619_at","Plpp1","19012","phospholipid phosphatase 1",1.69547045153332,4.4165887859066,5.36722547350838,5.80441014045189e-05,0.00146389903589211,1.94483106445424
"1422620_s_at","Plpp1","19012","phospholipid phosphatase 1",1.45928593315954,3.05019065811921,4.46484024497794,0.000370361770452027,0.00437359364209162,0.128000589904111
"1422676_at","Smarce1","57376","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",1.04119519623931,2.96560762464803,3.15752883157642,0.00595852283900401,0.0258370137514957,-2.56556278149932
"1422695_at","Ttyh1","57776","tweety family member 1",-1.80514133423872,5.37675656797824,-4.15104259902423,0.000718031632970737,0.00676360688076432,-0.51896792447478
"1422732_at","Poldip2","67811","polymerase (DNA-directed), delta interacting protein 2",-1.20571246734301,4.13461669424463,-3.60841060411335,0.00228131787837222,0.0138087475430845,-1.64242109335176
"1422768_at","Syncrip","56403","synaptotagmin binding, cytoplasmic RNA interacting protein",1.50131586539706,3.27306398468684,3.45248605777374,0.00318211760928067,0.0171262114718326,-1.96369156955776
"1422831_at","Fbn2","14119","fibrillin 2",-1.41866930778579,2.39653685547421,-7.52580949117283,1.04732763676293e-06,0.00021157888490534,5.86065802429535
"1422834_at","Kcnd2","16508","potassium voltage-gated channel, Shal-related family, member 2",-1.11806184935475,3.12788779522801,-2.81995863127435,0.0121140334214196,0.0418694518828303,-3.23875709891447
"1422849_a_at","Pabpn1","54196","poly(A) binding protein, nuclear 1",-1.6876596640632,10.5662009536128,-4.67567610774103,0.000238416082671139,0.00335307296396166,0.559313392907368
"1422861_s_at","Pdlim5","56376","PDZ and LIM domain 5",-1.17649214454177,1.63660089865816,-6.77670452318373,3.92780536349802e-06,0.000341809708286562,4.57878856681909
"1422895_at","Vamp4","53330","vesicle-associated membrane protein 4",1.23483807711009,4.80420878377724,3.33466532095397,0.00409028751860124,0.0201539297464877,-2.20522463483126
"1422901_at","Oga","76055","O-GlcNAcase",1.13752510629066,3.64147058744768,6.10553645378894,1.36980781597504e-05,0.000670676089116319,3.35964644481727
"1422903_at","Ly86","17084","lymphocyte antigen 86",-1.51103272580575,4.37508291547642,-5.72666341907439,2.84841038908964e-05,0.00097648687065973,2.64280731047449
"1422977_at","Gp1bb","14724","glycoprotein Ib, beta polypeptide",-1.25075242876693,3.02459734360426,-7.01532314621786,2.55689074815845e-06,0.000278811263228534,4.99616889836427
"1422998_a_at","Glrx2","69367","glutaredoxin 2 (thioltransferase)",1.46900832102413,4.50114970973386,3.01542698393597,0.00804431714943657,0.0317874304112012,-2.85146784012462
"1423035_s_at","Txndc17","52700","thioredoxin domain containing 17",1.10024881598976,5.06488684997329,3.00706117197725,0.0081872451358099,0.0321191654322935,-2.86819543458092
"1423042_at","Ddx3x","13205","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked",1.6079792637522,5.68007532655969,2.76384175194159,0.0136122714027348,0.0452529022565791,-3.34841811866102
"1423043_s_at","Ddx3x","13205","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked",1.25153362481507,4.35950840804173,3.66829604487288,0.00200748278435991,0.012687515496907,-1.51867571729358
"1423090_x_at","Sec61g","20335","SEC61, gamma subunit",-1.20757031591779,4.05829718456732,-4.25303468196783,0.000578593706917894,0.0059022818813004,-0.308180780839486
"1423095_s_at","Crbn","58799","cereblon",2.30410569454831,5.05897126213024,5.26969083893137,7.06088793496756e-05,0.00164024281741864,1.75261660701303
"1423111_at","Atp5a1","11946","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1",1.19917751462238,6.11690051986311,5.17984467621097,8.46626565843626e-05,0.00178691909316958,1.57455136186862
"1423114_at","Ube2d3","66105","ubiquitin-conjugating enzyme E2D 3",1.45668537889231,3.48505375349885,3.6848258728756,0.00193786528715391,0.012392916898571,-1.48449293421591
"1423120_at","Ide","15925","insulin degrading enzyme",1.11445799913331,4.55373059337133,4.43966386556781,0.000390462096018678,0.00453521323640586,0.0762875713535074
"1423142_a_at","Gtpbp4","69237","GTP binding protein 4",1.13333144620848,3.45073587488141,2.71145985363642,0.0151709705417437,0.0485651357495039,-3.45008598016882
"1423148_at","Skp1a","21402","S-phase kinase-associated protein 1A",1.03041822811364,6.35890248187262,3.70648314716987,0.00185029802269727,0.0120526470374046,-1.43969211424036
"1423159_at","Dld","13382","dihydrolipoamide dehydrogenase",1.04467011311407,2.033783596246,4.64303502842129,0.000255174479539748,0.00347805890003996,0.492760422770905
"1423167_at","Mob4","19070","MOB family member 4, phocein",1.083997708676,2.16122727064482,6.60088539470129,5.41603183683951e-06,0.000431489916691305,4.26583438353092
"1423233_at","Cebpd","12609","CCAAT/enhancer binding protein (C/EBP), delta",-1.8943522515093,2.31554753855128,-4.325426634375,0.000496585721497877,0.00529649734859739,-0.158832464592345
"1423251_at","Luc7l2","192196","LUC7-like 2 (S. cerevisiae)",-1.3514784054999,3.96481112622703,-3.21069449698126,0.00532339216642123,0.0240125739947063,-2.45782107884817
"1423253_at","Mpz","17528","myelin protein zero",1.90116923688065,6.17837414000148,2.87796606190227,0.0107334274126448,0.0385116601075962,-3.12464484707002
"1423259_at","Id4","15904","inhibitor of DNA binding 4",1.91043837780657,3.10240645074904,3.27247996474251,0.00466876080151672,0.0219109021416428,-2.33215283800674
"1423260_at","Id4","15904","inhibitor of DNA binding 4",-2.33712231416149,6.02381177163997,-5.83120780612998,2.32296678837729e-05,0.000875990775897074,2.8426012210056
"1423286_at","Cbln1","12404","cerebellin 1 precursor protein",1.01241659433816,5.50184058043894,4.01871277525912,0.000950995711647017,0.008112218582032,-0.792916745337542
"1423287_at","Cbln1","12404","cerebellin 1 precursor protein",1.51287529632015,4.20079186842532,2.99308750151586,0.00843153210670003,0.0328463921222787,-2.89610806879971
"1423294_at","Mest","17294","mesoderm specific transcript",1.00877720205214,3.78983826471125,3.20899757924302,0.00534259352522466,0.0240679413237605,-2.46126577544491
"1423296_at","Psmd8","57296","proteasome (prosome, macropain) 26S subunit, non-ATPase, 8",1.07103975871245,3.0151660681439,3.43225220115284,0.00332243195765812,0.017621506205807,-2.00525758918706
"1423328_at","Gdap1","14545","ganglioside-induced differentiation-associated-protein 1",1.9338585223782,4.71349433319837,3.41197227528966,0.00346923211408014,0.0180780391094374,-2.04688438863709
"1423349_at","Socs5","56468","suppressor of cytokine signaling 5",1.47468330776211,4.94032579797364,5.36563030982254,5.82298741404978e-05,0.00146389903589211,1.94169674903586
"1423371_at","Pole4","66979","polymerase (DNA-directed), epsilon 4 (p12 subunit)",1.70056022322127,3.45804435437595,5.21891474133998,7.8227596350286e-05,0.00173083549235974,1.6520998743321
"1423396_at","Agt","11606","angiotensinogen (serpin peptidase inhibitor, clade A, member 8)",-1.55322686005443,4.1796042226221,-4.97238859886159,0.000129202144223719,0.00229814632973485,1.15991927956701
"1423405_at","Timp4","110595","tissue inhibitor of metalloproteinase 4",-1.58086047914457,4.67966267659938,-3.62352284378751,0.00220887840916048,0.0135662548549579,-1.61120880464405
"1423408_a_at","Chtop","66511","chromatin target of PRMT1",1.65281462775854,3.0575524335043,3.06422089792262,0.0072580272519998,0.0294618092220573,-2.75366192533757
"1423416_at","Smarcc1","20588","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",-1.14905769388656,5.49921820387629,-4.391347028294,0.000432204418147697,0.00489442300551041,-0.0230660366236339
"1423431_a_at","Mybbp1a","18432","MYB binding protein (P160) 1a",-1.36448911512015,6.03505037318843,-4.01347289526976,0.00096165279133883,0.00816755107238452,-0.803771494707248
"1423444_at","Rock1","19877","Rho-associated coiled-coil containing protein kinase 1",-1.2253212932871,2.52806502062603,-3.90583362032454,0.00120932387218135,0.00931953744277086,-1.02680787293899
"1423453_at","Nol12","97961","nucleolar protein 12",-1.08358502092355,4.1358781503682,-4.72444994334199,0.000215444123712493,0.00317773060177241,0.658594432796738
"1423455_at","Ptma","19231","prothymosin alpha",-1.27168375479751,6.18641547326524,-3.3686682529366,0.00380459548900163,0.0191550461802739,-2.13564949307853
"1423484_at","Bicc1","83675","BicC family RNA binding protein 1",-1.62642518172428,3.8350490094232,-3.44549019849663,0.00322995223540326,0.0172849809078132,-1.97806674145098
"1423486_at","Cript","56724","cysteine-rich PDZ-binding protein",1.70965884188508,4.48090168552838,5.98443030373332,1.72736580138716e-05,0.000739765050178859,3.13269580893031
"1423535_at","Strn3","94186","striatin, calmodulin binding protein 3",1.10509830326315,2.36153846577666,3.03004965055996,0.00780032605169589,0.0311349168004943,-2.8221999502845
"1423537_at","Gap43","14432","growth associated protein 43",-1.44960718418149,2.01245603429145,-5.64923327489467,3.31584341768206e-05,0.00107484632046525,2.49387733056876
"1423547_at","Lyz2","17105","lysozyme 2",-1.72544822359814,3.94304593990747,-4.21857639156529,0.000622333356960126,0.00618466547579049,-0.37935174610671
"1423564_a_at","Paics","67054","phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase",2.29928019243126,3.93840456428726,5.39448468389134,5.49622114132978e-05,0.00142939654647963,1.99834372989762
"1423567_a_at","Psma7","26444","proteasome (prosome, macropain) subunit, alpha type 7",1.61978102881906,4.51941368753136,5.32284185518948,6.34485177885512e-05,0.00155030752392101,1.85750590984179
"1423568_at","Psma7","26444","proteasome (prosome, macropain) subunit, alpha type 7",1.13327965869702,2.77006087257669,5.29118065499983,6.76185535009052e-05,0.00161074448699828,1.79506591948421
"1423569_at","Gatm","67092","glycine amidinotransferase (L-arginine:glycine amidinotransferase)",1.59598200639067,4.44424630551902,3.8548035337087,0.00134829608484706,0.00995644491375642,-1.13255126835555
"1423593_a_at","Csf1r","12978","colony stimulating factor 1 receptor",-1.09594158621462,2.74415049645613,-5.39329997305803,5.50925822462367e-05,0.00142950087832953,1.99601993315381
"1423608_at","Itm2a","16431","integral membrane protein 2A",1.41692919362235,4.76794917266706,4.09269941254146,0.000812644354804712,0.00731962228177206,-0.639699590613374
"1423642_at","Tubb4b","227613","tubulin, beta 4B class IVB",1.47074267945756,3.54548895893761,3.29416299329973,0.00445841117746652,0.0212620389571746,-2.28794322893771
"1423662_at","Atp6ap2","70495","ATPase, H+ transporting, lysosomal accessory protein 2",1.65466853862996,2.26488544733727,2.97102040967418,0.00883186421986411,0.0338350423025136,-2.94011466027855
"1423671_at","Dner","227325","delta/notch-like EGF repeat containing",2.3637573929654,4.16929433339755,3.94249548368199,0.00111846844821974,0.00896756453204103,-0.950834695654238
"1423687_a_at","Man2c1","73744","mannosidase, alpha, class 2C, member 1",-2.33478614183534,6.24101382279249,-8.03303709442523,4.46421123353716e-07,0.00014429606195716,6.68168800793749
"1423697_at","Psmd6","66413","proteasome (prosome, macropain) 26S subunit, non-ATPase, 6",2.1534353126535,5.39887456178553,4.38546776804041,0.000437584515889387,0.00493067094447872,-0.0351649286728151
"1423711_at","Ndufaf1","69702","NADH:ubiquinone oxidoreductase complex assembly factor 1",1.34047392756105,3.32256514229555,4.03359801337439,0.000921367517991689,0.00793259568572297,-0.762083230013325
"1423716_s_at","Atp5d","66043","ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit",-1.25906953258501,4.6058657836484,-5.65416333537433,3.28384149848558e-05,0.00107370227954819,2.50338377331529
"1423722_at","Vmp1","75909","vacuole membrane protein 1",1.30695545578011,5.50836767932239,3.44768433459158,0.00321487326056706,0.0172597906990817,-1.97355862255807
"1423727_at","Cnih1","12793","cornichon family AMPA receptor auxiliary protein 1",1.26818943630006,4.6206225256936,4.23244424584935,0.000604340545536199,0.00608265533065038,-0.350702905765335
"1423754_at","Ifitm3","66141","interferon induced transmembrane protein 3",-1.69732083193711,3.12295785211615,-5.56763962431697,3.89491825392952e-05,0.00117816070071403,2.33607671173712
"1423758_at","G3bp2","23881","GTPase activating protein (SH3 domain) binding protein 2",1.64934358043908,5.31323626108837,3.20392851989046,0.00540035945759912,0.0242245307469544,-2.47155359269895
"1423759_a_at","Tmco1","68944","transmembrane and coiled-coil domains 1",1.19964242894847,3.42895270408612,3.32263882987427,0.00419633828272854,0.0204713993068167,-2.22980472378214
"1423763_x_at","Rps28","54127","ribosomal protein S28",-1.33590173772109,9.33962234368718,-5.0076609920553,0.000120201137167015,0.0022003810109554,1.23074477718995
"1423771_at","Cavin3","109042","caveolae associated 3",-1.01366982141397,2.98731744932418,-6.08172601325099,1.43349149906928e-05,0.000684265372530412,3.31519096871173
"1423772_x_at","Slc25a5","11740","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5",1.3990334151269,8.40045069154061,4.95427220856581,0.000134091199052336,0.00233545995213012,1.12349210974495
"1423781_at","Nae1","234664","NEDD8 activating enzyme E1 subunit 1",1.36461877703828,3.55383336995114,3.92365045252887,0.00116427706606012,0.00913416535945776,-0.989886421678374
"1423784_at","Gars","353172","glycyl-tRNA synthetase",1.01009046952144,5.71453270699079,3.36667158507561,0.00382081092609828,0.0192195793716985,-2.13973810353099
"1423804_a_at","Idi1","319554","isopentenyl-diphosphate delta isomerase",2.30494823570497,4.92733626818386,4.49272490391661,0.000349325679497488,0.00418635742813038,0.185228516170911
"1423809_at","Tcf19","106795","transcription factor 19",-1.03604237982904,4.31349597782188,-4.53668326956804,0.000318605517335053,0.00400201844682782,0.275337510217576
"1423818_a_at","Arl6ip1","54208","ADP-ribosylation factor-like 6 interacting protein 1",1.31886598755114,4.39986970672824,3.09234547908901,0.00683953918276326,0.0284156102734487,-2.69710734937465
"1423819_s_at","Arl6ip1","54208","ADP-ribosylation factor-like 6 interacting protein 1",1.69552860204307,4.72483280872115,3.60150899200304,0.00231518514856484,0.013916944519508,-1.65667173803756
"1423859_a_at","Ptgds","19215","prostaglandin D2 synthase (brain)",-2.37307870599696,9.76713593151529,-5.55183123545439,4.01869329622888e-05,0.00119326711969127,2.30540258667166
"1423860_at","Ptgds","19215","prostaglandin D2 synthase (brain)",-2.67398625802934,4.76318899267131,-6.14595088860177,1.26834677228044e-05,0.000634902966141976,3.43491671551108
"1423890_x_at","Atp1b1","11931","ATPase, Na+/K+ transporting, beta 1 polypeptide",2.02668383054436,7.92387687599745,4.15633561901166,0.000710020092754186,0.00672040209239251,-0.508019772961289
"1423893_x_at","Apbb1","11785","amyloid beta (A4) precursor protein-binding, family B, member 1",-1.08961516601542,6.15965334645386,-6.1429651432571,1.27556869710977e-05,0.000635705227771052,3.42936390219217
"1423954_at","C3","12266","complement component 3",-1.25667249027512,2.30877288596891,-4.578106732697,0.000292178033326729,0.00381246838641902,0.360124279427535
"1423955_a_at","Cers2","76893","ceramide synthase 2",-1.053430229454,4.48511607381384,-3.59064510229071,0.00236951617797905,0.0141458240218876,-1.67909891437817
"1423956_at","Smap1","98366","small ArfGAP 1",1.29611673395799,4.70614959900073,4.82988828672018,0.000173205577675955,0.00271020013865571,0.872502025001801
"1423985_at","Gng5","14707","guanine nucleotide binding protein (G protein), gamma 5",-1.15788858073586,6.83802127192754,-3.27220902084761,0.00467145034030024,0.0219109021416428,-2.3327049266227
"1423985_at","Gng5-ps","100043507","G protein subunit gamma 5, pseudogene",-1.15788858073586,6.83802127192754,-3.27220902084761,0.00467145034030024,0.0219109021416428,-2.3327049266227
"1423989_at","Tecpr1","70381","tectonin beta-propeller repeat containing 1",-1.4722576787597,6.47310003572945,-6.42398791601881,7.51487864523056e-06,0.000507941366272104,3.94634190675895
"1423995_at","Kif1b","16561","kinesin family member 1B",-1.11793066398234,5.16278442706662,-4.28579287375123,0.000539904592316294,0.00562425474481973,-0.240568522911207
"1424024_at","Mcfd2","193813","multiple coagulation factor deficiency 2",1.57664380112645,4.435505363531,3.49324722535723,0.00291709746886339,0.016177021404535,-1.87986087837885
"1424029_at","Tspyl4","72480","TSPY-like 4",1.83310358919467,6.57921592744949,3.82329806254943,0.00144200798692487,0.010305392518055,-1.19782592025915
"1424064_at","Rab1b","76308","RAB1B, member RAS oncogene family",-1.31283561904684,5.60236373051181,-8.1995373676677,3.39869027161267e-07,0.000124030267879852,6.94310315258762
"1424069_at","Napg","108123","N-ethylmaleimide sensitive fusion protein attachment protein gamma",1.14488554741554,5.29717292756037,4.20565953895568,0.000639580719293849,0.00626309800093473,-0.406042737761104
"1424089_a_at","Tcf4","21413","transcription factor 4",-1.00411831441758,2.19501821232973,-3.30392069285708,0.00436683378293283,0.0210400300623165,-2.26803103992928
"1424106_at","Jkamp","104771","JNK1/MAPK8-associated membrane protein",1.0148710532377,3.15737913055398,4.37607145000169,0.000446324881446982,0.00497533694128561,-0.0545056374049064
"1424138_at","Rhbdf1","13650","rhomboid 5 homolog 1",-1.46552888130298,3.95361676849571,-5.00285905194698,0.000121387659494606,0.0022042674026685,1.22111034777157
"1424139_at","Rap1a","109905","RAS-related protein 1a",2.2703560320482,5.49940506519694,5.22513682473229,7.72502180033341e-05,0.00172119693292918,1.66443345397735
"1424148_a_at","Stap2","106766","signal transducing adaptor family member 2",2.28507093558488,5.74911656731086,3.31896995273366,0.00422922926363192,0.0205344509268103,-2.23730027433967
"1424150_at","Gdpd5","233552","glycerophosphodiester phosphodiesterase domain containing 5",-1.05547134260322,4.08201102948246,-3.39373700134486,0.00360672064165005,0.0185383146837742,-2.08428399123545
"1424165_a_at","Sharpin","106025","SHANK-associated RH domain interacting protein",-1.98372113904321,5.3328419916027,-5.75190321905264,2.71122032691541e-05,0.000958501111199812,2.69117928833527
"1424183_at","Acat1","110446","acetyl-Coenzyme A acetyltransferase 1",1.70958489613919,4.04068364247005,5.19539281248296,8.20389255665455e-05,0.00177439046030817,1.60543335342903
"1424211_at","Slc25a33","70556","solute carrier family 25, member 33",1.34016240131071,5.71737510636672,4.78628389678808,0.000189538182732431,0.00290912011452975,0.784162228355572
"1424215_at","Fundc1","72018","FUN14 domain containing 1",1.70248229640063,5.30965197151986,4.79403275210577,0.000186524551491003,0.00288272165439578,0.799873776089959
"1424243_at","Rwdd4a","192174","RWD domain containing 4A",1.10658993965233,2.46435686424297,2.79677231834858,0.0127126826785838,0.043188762505351,-3.28415691027714
"1424244_at","Rwdd4a","192174","RWD domain containing 4A",-1.19382840690525,4.22422307612387,-2.83702756585814,0.0116908526156207,0.0409342666792068,-3.2052565843621
"1424251_a_at","Hnrnpdl","50926","heterogeneous nuclear ribonucleoprotein D-like",1.13800466307464,7.55474994501313,3.08984047857309,0.00687583264383653,0.028503589116791,-2.70214968779455
"1424262_at","Aif1l","108897","allograft inflammatory factor 1-like",2.23466417732751,6.44396507749014,4.9048816300019,0.000148407283022684,0.00249402546008471,1.02401137751646
"1424275_s_at","Trim41","211007","tripartite motif-containing 41",-1.15644358023427,4.17571035510666,-5.44565377883275,4.96244481530626e-05,0.00133349496901567,2.09854398234431
"1424285_s_at","Arl6ip4","65105","ADP-ribosylation factor-like 6 interacting protein 4",-1.10515143521959,6.00507801197493,-3.83630519977954,0.00140254997824488,0.010171184553772,-1.17087843543635
"1424293_s_at","Pip4p2","72519","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2",1.42860576061288,4.50233003804568,4.15121296054518,0.000717772352715187,0.00676360688076432,-0.518615532786668
"1424313_a_at","Ndufs7","75406","NADH:ubiquinone oxidoreductase core subunit S7",-1.57830552626372,8.52814892998754,-4.48328436661936,0.000356307741266963,0.00425201421619531,0.165859384760065
"1424331_at","Rab40c","224624","Rab40C, member RAS oncogene family",-1.94870986170858,5.36973817778868,-10.2446848656176,1.5590912090286e-08,2.41370694234283e-05,9.84889767537875
"1424338_at","Slc6a13","14412","solute carrier family 6 (neurotransmitter transporter, GABA), member 13",-1.0113703497572,2.56457246726313,-5.06288185993392,0.000107382030926491,0.00205204884437735,1.3413612512976
"1424373_at","Armcx3","71703","armadillo repeat containing, X-linked 3",1.51111604354526,4.32728726353245,4.83231502063529,0.000172340109547321,0.00270757614038219,0.877413223179495
"1424394_at","Selenom","114679","selenoprotein M",-1.58167798519063,2.84726422629505,-4.05042598383975,0.000888993303625601,0.00773789587220316,-0.727229890515134
"1424424_at","Slc39a1","30791","solute carrier family 39 (zinc transporter), member 1",-1.49282295181277,3.43194331522782,-7.0549278633419,2.38283307385838e-06,0.000277677882323859,5.06462297683387
"1424425_a_at","Mtap","66902","methylthioadenosine phosphorylase",1.36898234434737,5.85034388588581,3.39526536901892,0.0035949925175604,0.0184938616497157,-2.08115052249028
"1424437_s_at","Abcg4","192663","ATP binding cassette subfamily G member 4",-1.13734336390142,3.70201754216488,-5.7467310723349,2.73876575896437e-05,0.000959961123347007,2.68127392533674
"1424455_at","Gprasp1","67298","G protein-coupled receptor associated sorting protein 1",1.93733907775432,5.46693490533018,3.49496568359045,0.00290642038670616,0.0161494763432253,-1.87632397879688
"1424468_s_at","Phldb1","102693","pleckstrin homology like domain, family B, member 1",-1.08836366853714,6.26293253213596,-3.25177669971957,0.00487874330393291,0.0225831517992606,-2.37431400045571
"1424470_a_at","Rapgef3","223864","Rap guanine nucleotide exchange factor (GEF) 3",-2.89278057659622,6.67266419739875,-15.5688851391045,3.04307770196246e-11,3.44263380423013e-07,15.3242425731608
"1424474_a_at","Camkk2","207565","calcium/calmodulin-dependent protein kinase kinase 2, beta",-2.29127421966175,6.16376903799588,-5.50503913698872,4.4094178344499e-05,0.00127254448880438,2.21441875288056
"1424497_at","Tmem219","68742","transmembrane protein 219",-1.48146302863158,3.59678713101652,-7.30029241932894,1.54686858964725e-06,0.000223053386231999,5.48351811190989
"1424514_at","Rnf126","70294","ring finger protein 126",-1.77368150454681,4.21916808083453,-5.67435326240896,3.15607916937648e-05,0.00104368326710544,2.54228141749988
"1424516_at","B230354K17Rik","105246278","RIKEN cDNA B230354K17 gene",-2.094299648797,5.35379929724087,-7.85849706662168,5.96409260775404e-07,0.000159744676017221,6.40338295055191
"1424545_at","BC003965","214489","cDNA sequence BC003965",1.17924010693941,5.58644816065464,3.14619704237137,0.00610323936129276,0.0262635754301188,-2.58847628010063
"1424562_a_at","Slc25a4","11739","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4",2.13556624887185,5.4248141388997,4.70205631051112,0.000225696355415352,0.00325742144172041,0.61303640215639
"1424566_s_at","Polr3d","67065","polymerase (RNA) III (DNA directed) polypeptide D",-1.32522947903845,3.30783184583449,-4.5785883907402,0.000291884262913918,0.00381246838641902,0.361109406886794
"1424572_a_at","Macroh2a1","26914","macroH2A.1 histone",-1.67755213226252,4.3058922551159,-3.40006080339269,0.00355843922742674,0.0184156555260195,-2.07131753437141
"1424582_at","Agk","69923","acylglycerol kinase",1.01177907046783,4.23955221604981,5.03454661373554,0.00011377436561523,0.00212397590462888,1.28464190877089
"1424607_a_at","Gm4354","100043316","predicted gene 4354",-2.37423843052301,5.87537223006779,-3.84170793426761,0.00138648115959988,0.0101064828341195,-1.159684742617
"1424608_a_at","Bzw2","66912","basic leucine zipper and W2 domains 2",-1.2154649702749,3.69994429491241,-5.4730123423938,4.69928126533981e-05,0.00130606860964812,2.15198273117455
"1424608_a_at","Gm5589","434166","predicted gene 5589",-1.2154649702749,3.69994429491241,-5.4730123423938,4.69928126533981e-05,0.00130606860964812,2.15198273117455
"1424608_a_at","Gm4354","100043316","predicted gene 4354",-1.2154649702749,3.69994429491241,-5.4730123423938,4.69928126533981e-05,0.00130606860964812,2.15198273117455
"1424609_a_at","Gm4354","100043316","predicted gene 4354",-2.29517343570074,5.97712662943945,-3.83763827615852,0.00139856782470842,0.010155325931275,-1.16811652262334
"1424611_x_at","Trub2","227682","TruB pseudouridine (psi) synthase family member 2",-1.16108151545304,2.91701868124348,-4.65097394124038,0.000250990854154346,0.00345109233808674,0.508955319021696
"1424637_s_at","Ccdc47","67163","coiled-coil domain containing 47",1.60294246716992,5.06239370959495,2.91644352869669,0.00990320671043386,0.0363844146735253,-3.04855365773781
"1424638_at","Cdkn1a","12575","cyclin-dependent kinase inhibitor 1A (P21)",-1.2793308060874,5.64833778455985,-5.82576204843393,2.34768952222308e-05,0.000877193499310296,2.83223082054137
"1424659_at","Slit2","20563","slit guidance ligand 2",1.19562055467926,3.7863659270166,2.81280927702198,0.0122956544443378,0.0422541733684064,-3.25276912415115
"1424681_a_at","Psma5","26442","proteasome (prosome, macropain) subunit, alpha type 5",1.55467951215364,6.43402152048772,5.35331713956719,5.96846461866185e-05,0.00148780249402274,1.91749223713046
"1424714_at","Aldoc","11676","aldolase C, fructose-bisphosphate",-1.88215062759639,2.57158968589486,-7.77172618009352,6.89793838995587e-07,0.000170167928416803,6.26338703027448
"1424723_s_at","Cstf3","228410","cleavage stimulation factor, 3' pre-RNA, subunit 3",1.30026519014801,4.31040125004281,6.40717609595406,7.75419717299168e-06,0.000507941366272104,3.91573842389511
"1424741_s_at","Creb3","12913","cAMP responsive element binding protein 3",1.18964318046473,3.86349377490526,3.74376970715008,0.00170872337982537,0.0114547805531103,-1.3625255372089
"1424746_at","Kif1c","16562","kinesin family member 1C",-1.35276179210115,4.23815855095324,-5.70268448628967,2.9854024195462e-05,0.00100219161935686,2.59677200507766
"1424754_at","Ms4a7","109225","membrane-spanning 4-domains, subfamily A, member 7",1.07938258929918,3.23725324506115,5.27091231968535,7.04353135481028e-05,0.00163957757648084,1.7550309028523
"1424760_a_at","Smyd2","226830","SET and MYND domain containing 2",-1.09074284942524,5.13720378173378,-6.06925565203799,1.46806251242838e-05,0.000697823159794212,3.29187577964591
"1424771_at","H2afj","232440","H2A histone family, member J",-1.64436040924944,7.53153150083696,-4.73546557310917,0.000210576950532512,0.00311846511499394,0.680988933738442
"1424776_a_at","Slc25a28","246696","solute carrier family 25, member 28",-1.49435886693922,5.06796916515058,-10.1634989138271,1.74660726487363e-08,2.41370694234283e-05,9.74364831525938
"1424780_a_at","Reep3","28193","receptor accessory protein 3",-4.02743786643648,4.32501087626008,-6.2331719945054,1.07506876961499e-05,0.000584723701473767,3.59656139172807
"1424806_s_at","Tmem214","68796","transmembrane protein 214",-1.90219243696266,4.05339172460137,-5.92389326619097,1.94112702225046e-05,0.000787095699022204,3.01847326535707
"1424820_a_at","Ndfip1","65113","Nedd4 family interacting protein 1",1.25216776245472,8.58631208461185,3.80742883077122,0.00149166247949679,0.0105206843083212,-1.23069977674757
"1424821_at","Ndfip1","65113","Nedd4 family interacting protein 1",2.05322950258982,6.64274756316348,3.49980726850663,0.00287654754353888,0.0160703122765706,-1.8663580053942
